ID_Vuelo,Aerolinea,Origen,Destino,Fecha_Programada,Hora_Salida_UTC,Tipo_Avion,Capacidad_Pasajeros,Pasajeros_Reservados,Distancia_KM,Clase_Tarifa,Costo_Base,Impuestos
IB1801,FlyFast,FRA,MIA,2025-05-13,18:00,B787,300,224,7136,Negocios,1742.73,153.74
AA4191,GlobalAir,SCL,JFK,2025-10-06,18:00,A320,180,131,2499,Primera,6970.08,328.53
DL5415,AirCorp,CDG,BUE,2025-07-24,20:00,B787,300,283,3498,Económica,392.5,75.48
LA8485,AirCorp,CDG,FRA,2025-08-16,21:30,B737,210,175,4155,Negocios,1789.03,136.25
IB8757,FlyFast,SCL,BUE,2025-03-17,11:00,A320,180,157,2980,Negocios,994.68,183.16
AA4087,AirCorp,LIM,SCL,2025-11-29,21:00,A320,180,123,3450,Primera,4710.1,455.29
DL6330,GlobalAir,BUE,CDG,2025-12-03,18:30,A380,550,386,9790,Económica,337.31,92.21
DL455,GlobalAir,LIM,SCL,2025-08-19,16:30,A380,550,378,6351,Económica,598.39,92.51
IB5973,AeroSky,BUE,MIA,2025-10-19,12:00,A380,550,337,8633,Negocios,1806.38,112.41
DL2348,AeroSky,CDG,BUE,2025-09-01,17:00,B787,300,221,9242,Negocios,1140.94,121.38
AA694,AirCorp,FRA,SCL,2025-07-05,08:00,B787,300,202,5267,Económica,228.81,70.37
LA1965,GlobalAir,CDG,MIA,2025-03-17,09:00,B737,210,193,763,Negocios,1428.26,257.01
IB8700,GlobalAir,JFK,FRA,2025-07-19,23:00,A320,180,177,3216,Primera,4839.7,624.09
DL7365,GlobalAir,FRA,JFK,2025-04-14,04:30,B737,210,143,1147,Primera,4729.59,523.04
AA7242,AeroSky,MAD,BUE,2025-04-03,23:00,B737,210,200,1328,Primera,3269.56,620.08
LA3772,AirCorp,BUE,CDG,2025-09-24,20:00,B787,300,187,9611,Negocios,1574.09,230.82
IB7030,AeroSky,MAD,LIM,2025-02-13,04:00,A380,550,431,5937,Económica,498.85,68.72
LA6984,FlyFast,MAD,SCL,2025-10-24,01:30,B737,210,188,947,Primera,4344.44,698.77
DL5790,AirCorp,BUE,FRA,2025-06-01,00:00,A380,550,485,6025,Negocios,2137.46,241.59
LA7422,AeroSky,SCL,MIA,2025-04-11,01:00,B737,210,169,2342,Negocios,1708.83,237.57
AA9792,AeroSky,BUE,LIM,2025-01-14,12:00,B737,210,134,3392,Negocios,1004.73,182.56
IB7441,AirCorp,MIA,MAD,2025-02-25,04:30,B737,210,129,3268,Negocios,2432.79,293.39
IB140,FlyFast,FRA,BUE,2025-08-30,15:00,A380,550,474,6640,Primera,7300.29,426.76
AA8099,GlobalAir,BUE,MIA,2025-06-12,14:00,B737,210,152,3998,Económica,279.25,55.63
LA2644,GlobalAir,JFK,SCL,2025-03-04,20:30,B787,300,292,5481,Negocios,1288.85,251.86
DL2843,FlyFast,BUE,LIM,2025-09-11,13:00,A380,550,429,7073,Económica,518.16,71.05
DL5409,AeroSky,SCL,JFK,2025-09-07,09:00,B737,210,180,4143,Primera,6528.52,657.69
DL2761,FlyFast,LIM,MIA,2025-07-31,13:30,B787,300,188,9250,Primera,4899.66,665.68
LA2996,GlobalAir,LIM,SCL,2025-09-12,08:00,B737,210,165,1433,Negocios,1465.84,149.33
IB443,AirCorp,BUE,SCL,2025-08-22,08:00,B737,210,163,2809,Primera,4447.76,310.77
AA7273,AirCorp,MIA,JFK,2025-09-06,12:30,B787,300,238,9450,Primera,5451.36,588.0
DL3593,FlyFast,JFK,CDG,2025-01-07,09:00,B787,300,238,5740,Primera,3578.66,591.31
IB2844,GlobalAir,FRA,MAD,2025-01-30,08:00,A320,180,120,1142,Negocios,1438.97,185.15
LA4663,GlobalAir,JFK,FRA,2025-03-04,22:30,A320,180,109,1691,Económica,181.32,54.01
LA5027,AeroSky,JFK,MAD,2025-02-28,08:00,B787,300,281,6326,Económica,345.23,63.36
AA8332,FlyFast,MAD,BUE,2025-12-28,03:00,A320,180,135,3278,Negocios,2426.98,182.37
AA3325,GlobalAir,LIM,CDG,2025-09-14,20:00,A380,550,517,7262,Económica,470.68,67.91
DL2681,GlobalAir,FRA,MAD,2025-06-10,17:00,B787,300,188,6144,Económica,572.23,86.8
IB9402,AeroSky,FRA,MAD,2025-01-07,01:00,B787,300,182,9629,Negocios,997.94,196.4
AA8853,FlyFast,SCL,CDG,2025-02-21,04:00,B787,300,242,5450,Primera,3780.37,709.1
DL3296,FlyFast,MAD,JFK,2025-02-27,01:00,A320,180,123,556,Primera,4703.71,700.2
AA1684,FlyFast,MAD,JFK,2025-11-12,08:00,B737,210,164,2846,Negocios,1602.14,234.08
DL2892,FlyFast,JFK,CDG,2025-01-30,05:00,A320,180,140,2562,Negocios,2492.9,195.48
LA8064,GlobalAir,MIA,BUE,2025-05-16,20:30,A380,550,456,3596,Económica,353.84,75.17
AA6183,AeroSky,LIM,MIA,2025-12-26,07:30,A380,550,423,9445,Primera,5087.94,615.95
LA631,GlobalAir,CDG,BUE,2025-11-17,07:30,B787,300,298,6186,Económica,579.87,69.19
AA2280,GlobalAir,BUE,CDG,2025-08-17,05:30,B787,300,297,8944,Negocios,946.16,296.57
AA4235,GlobalAir,LIM,SCL,2025-02-01,01:30,A380,550,353,3054,Económica,194.71,61.7
LA3805,AirCorp,LIM,JFK,2025-04-28,23:30,B787,300,258,4870,Primera,6548.01,413.11
IB8553,AirCorp,MAD,JFK,2025-04-14,19:30,B737,210,187,2665,Primera,7169.19,368.71
DL3906,GlobalAir,MAD,BUE,2025-01-04,13:30,B787,300,285,4810,Primera,4400.04,450.63
LA9700,AeroSky,BUE,MAD,2025-08-25,20:30,A320,180,163,2229,Económica,495.05,73.51
DL5253,AeroSky,SCL,BUE,2025-05-31,13:00,B737,210,192,2786,Primera,4769.1,334.9
LA8416,AirCorp,CDG,JFK,2025-12-25,13:00,B737,210,205,1539,Negocios,903.27,209.96
IB3814,AeroSky,SCL,FRA,2025-01-01,19:30,B787,300,183,8429,Primera,6938.61,395.54
AA3200,GlobalAir,LIM,JFK,2025-11-17,14:30,A380,550,449,7479,Económica,210.48,51.08
AA342,FlyFast,JFK,CDG,2025-11-06,20:00,B787,300,241,9088,Negocios,1689.95,225.45
IB8502,FlyFast,JFK,CDG,2025-10-23,06:30,A320,180,175,574,Primera,5421.78,397.74
DL2795,FlyFast,SCL,CDG,2025-03-14,21:30,A320,180,141,2360,Económica,573.48,95.42
AA973,FlyFast,JFK,MAD,2025-12-19,23:00,A380,550,446,7767,Negocios,2404.66,224.56
AA5695,AirCorp,CDG,BUE,2025-07-20,03:00,B737,210,167,3194,Primera,6058.01,775.34
AA3521,AirCorp,FRA,MIA,2025-12-02,23:30,A380,550,459,7239,Negocios,1077.47,249.76
DL692,GlobalAir,MIA,SCL,2025-03-15,10:30,B737,210,159,2368,Económica,214.49,57.63
AA7165,GlobalAir,BUE,LIM,2025-01-31,16:00,B737,210,129,639,Negocios,1848.14,281.88
LA1460,FlyFast,CDG,MIA,2025-03-15,13:30,A380,550,529,5345,Primera,3204.33,502.56
IB1939,AirCorp,LIM,SCL,2025-04-05,22:00,A320,180,179,2604,Económica,219.79,86.59
LA8490,AirCorp,MIA,JFK,2025-03-21,15:30,B737,210,193,3939,Primera,7836.55,519.1
IB9476,GlobalAir,FRA,BUE,2025-12-25,13:30,B737,210,177,3027,Negocios,2324.36,228.17
LA5227,AirCorp,CDG,MAD,2025-05-20,14:00,B737,210,148,3856,Primera,4305.8,326.22
IB4043,AeroSky,SCL,FRA,2025-09-27,14:30,A380,550,523,2299,Primera,7868.78,620.18
AA8439,GlobalAir,LIM,FRA,2025-01-16,02:00,A320,180,117,4044,Primera,4978.54,587.45
IB2218,FlyFast,MIA,BUE,2025-12-08,12:30,A380,550,484,9001,Primera,4535.82,473.39
AA7433,FlyFast,FRA,SCL,2025-08-04,16:00,B787,300,296,8286,Primera,5734.76,344.81
LA4384,FlyFast,FRA,JFK,2025-12-30,14:00,B737,210,146,1978,Económica,370.89,99.4
DL980,AirCorp,MAD,BUE,2025-08-30,05:30,A320,180,179,3541,Económica,200.56,87.94
DL3566,AeroSky,LIM,MIA,2025-10-28,02:00,A320,180,121,3712,Económica,344.8,67.48
IB1762,GlobalAir,BUE,JFK,2025-06-17,02:00,A320,180,139,4498,Negocios,1385.48,146.73
DL580,GlobalAir,LIM,JFK,2025-01-08,23:00,A320,180,142,3955,Económica,232.51,67.06
DL3405,AirCorp,SCL,JFK,2025-10-12,15:00,B737,210,183,2920,Negocios,1646.87,255.98
IB3945,FlyFast,LIM,SCL,2025-06-21,00:00,A380,550,429,7132,Negocios,1826.8,165.33
DL5899,GlobalAir,MIA,MAD,2025-01-02,23:00,B737,210,145,4387,Primera,3001.56,451.51
AA8739,AirCorp,BUE,MIA,2025-05-14,04:00,A320,180,142,3743,Primera,5910.32,677.45
LA1224,GlobalAir,SCL,LIM,2025-08-01,17:30,A320,180,151,3116,Económica,311.65,79.66
DL3633,FlyFast,MAD,CDG,2025-04-12,05:00,A320,180,135,2297,Primera,6870.72,692.41
LA594,FlyFast,FRA,LIM,2025-11-01,04:00,B787,300,207,8856,Negocios,1196.02,204.64
DL6694,GlobalAir,BUE,LIM,2025-10-17,17:30,B737,210,180,2539,Primera,7427.82,660.76
IB117,AirCorp,MIA,JFK,2025-11-27,22:30,A380,550,361,2118,Primera,7524.11,513.2
AA385,AeroSky,MIA,MAD,2025-01-14,03:00,A380,550,480,3849,Económica,501.08,72.42
DL6959,FlyFast,LIM,MAD,2025-12-24,23:00,A380,550,498,6890,Primera,6607.05,436.25
IB4891,GlobalAir,CDG,FRA,2025-10-16,19:30,A380,550,381,9815,Económica,422.48,57.69
DL2633,AirCorp,FRA,SCL,2025-06-14,19:00,B787,300,199,2259,Negocios,2263.5,267.73
IB7014,AeroSky,BUE,CDG,2025-08-14,21:00,B787,300,236,9441,Negocios,1023.44,278.78
AA240,AirCorp,CDG,BUE,2025-05-06,20:00,B787,300,198,7243,Primera,5720.48,442.28
LA1944,AeroSky,MAD,JFK,2025-07-06,08:30,B737,210,203,770,Primera,3092.72,728.65
AA9832,AirCorp,JFK,MAD,2025-04-12,03:00,A380,550,391,3748,Primera,4732.79,398.84
AA6892,AirCorp,FRA,LIM,2025-05-11,19:30,A320,180,128,4352,Económica,275.05,96.52
LA7631,FlyFast,MAD,LIM,2025-03-16,03:30,A380,550,363,9379,Primera,5715.48,514.0
IB3583,AeroSky,MIA,JFK,2025-03-23,03:00,A380,550,373,5102,Económica,531.35,87.37
DL5900,GlobalAir,LIM,CDG,2025-05-12,13:00,A380,550,525,4657,Negocios,2410.32,240.22
LA9191,FlyFast,SCL,BUE,2025-11-15,13:30,B737,210,209,1189,Primera,3108.35,386.29
AA3013,AirCorp,SCL,CDG,2025-04-02,06:30,B737,210,136,2516,Económica,408.97,59.63
AA6228,FlyFast,MAD,FRA,2025-01-30,18:30,B787,300,257,2987,Económica,540.23,89.08
LA765,AeroSky,JFK,CDG,2025-07-25,10:00,B737,210,204,3490,Negocios,1944.94,215.13
AA7518,GlobalAir,BUE,JFK,2025-05-06,07:30,A380,550,530,8024,Económica,151.78,80.61
AA6864,AirCorp,MAD,LIM,2025-10-19,13:00,A380,550,480,7485,Económica,210.14,83.39
LA653,FlyFast,SCL,FRA,2025-07-19,01:00,A320,180,171,4258,Primera,6143.16,605.09
DL6624,AirCorp,JFK,LIM,2025-02-10,10:00,A320,180,139,2117,Primera,3419.68,453.85
AA2451,AeroSky,BUE,MIA,2025-01-03,23:00,A320,180,149,1558,Negocios,2084.8,165.35
DL8618,AeroSky,BUE,LIM,2025-08-18,10:00,B737,210,167,2126,Negocios,1031.71,134.86
AA4312,AeroSky,MAD,BUE,2025-08-10,13:30,B737,210,173,1169,Económica,271.83,88.76
AA7029,GlobalAir,LIM,BUE,2025-12-05,17:30,B737,210,170,1338,Negocios,2006.19,149.99
IB6883,AeroSky,BUE,JFK,2025-03-20,21:00,A320,180,152,3577,Negocios,2030.97,219.02
AA3416,FlyFast,JFK,SCL,2025-02-03,23:00,A320,180,168,2681,Primera,6417.29,717.55
LA7708,FlyFast,FRA,MAD,2025-09-10,20:00,B787,300,245,9668,Primera,7032.57,309.15
IB610,GlobalAir,FRA,CDG,2025-10-20,02:30,B787,300,206,7170,Negocios,1724.04,227.07
DL1531,AirCorp,MAD,BUE,2025-01-17,12:00,A320,180,120,1712,Económica,266.2,63.95
AA9993,FlyFast,CDG,MAD,2025-06-20,07:30,A320,180,149,3172,Negocios,1887.34,155.06
DL2437,GlobalAir,MIA,MAD,2025-09-29,01:30,B787,300,228,7013,Primera,6413.18,309.66
IB2677,FlyFast,FRA,CDG,2025-04-15,10:30,A320,180,178,2912,Negocios,1319.06,283.03
LA6075,FlyFast,MIA,CDG,2025-02-02,15:00,A380,550,411,9310,Económica,153.69,72.57
LA2144,GlobalAir,CDG,FRA,2025-03-23,20:00,A380,550,375,2148,Económica,548.85,75.32
AA821,GlobalAir,LIM,FRA,2025-11-19,11:00,B737,210,138,3033,Primera,5135.47,368.18
LA950,GlobalAir,CDG,MAD,2025-07-21,23:30,A320,180,110,3673,Primera,4605.09,441.57
DL3269,GlobalAir,JFK,MAD,2025-05-04,20:30,A320,180,141,2917,Primera,6274.0,371.9
AA1242,GlobalAir,LIM,FRA,2025-08-23,13:00,A320,180,148,4040,Negocios,2136.54,206.52
DL1769,GlobalAir,BUE,LIM,2025-05-04,03:30,A380,550,494,8757,Primera,7543.35,592.44
IB2120,FlyFast,JFK,FRA,2025-05-10,08:00,A320,180,150,1447,Negocios,1586.37,105.31
LA1346,GlobalAir,LIM,MIA,2025-12-14,23:30,B737,210,141,2723,Negocios,2084.29,201.02
LA7035,FlyFast,BUE,MIA,2025-12-03,01:00,B787,300,198,5508,Primera,6864.18,479.31
IB5580,FlyFast,FRA,MIA,2025-11-12,17:30,A380,550,434,2953,Económica,554.08,84.31
IB6255,FlyFast,SCL,FRA,2025-08-29,18:30,A320,180,131,3698,Económica,387.07,68.03
IB7516,AeroSky,CDG,LIM,2025-01-11,23:00,A380,550,349,2230,Primera,5150.68,454.0
LA3206,FlyFast,CDG,FRA,2025-06-10,09:30,A380,550,489,7941,Negocios,842.88,121.71
IB402,FlyFast,SCL,LIM,2025-06-26,05:00,B737,210,178,4243,Primera,3738.61,616.81
DL9220,AeroSky,JFK,MIA,2025-11-18,18:30,A380,550,534,9316,Primera,7752.99,331.9
LA3383,AeroSky,CDG,JFK,2025-09-27,12:30,B787,300,211,4882,Primera,6861.55,519.95
DL3551,GlobalAir,BUE,SCL,2025-09-07,15:00,B737,210,158,1359,Negocios,1799.7,185.29
LA5444,AirCorp,MIA,JFK,2025-09-05,19:00,A320,180,111,3966,Económica,196.86,76.55
IB6451,GlobalAir,MAD,LIM,2025-11-26,15:30,A320,180,131,2328,Negocios,1200.2,105.59
LA5303,GlobalAir,LIM,FRA,2025-05-25,02:00,B787,300,266,5988,Económica,318.12,73.48
AA9299,GlobalAir,SCL,MAD,2025-08-05,05:00,B737,210,146,2608,Negocios,2475.48,129.39
LA3249,FlyFast,CDG,SCL,2025-05-27,02:00,B787,300,258,9143,Económica,245.8,80.56
DL3543,GlobalAir,FRA,LIM,2025-12-16,12:00,B737,210,190,2477,Económica,383.91,99.11
DL6376,AirCorp,MIA,JFK,2025-07-18,15:00,B787,300,202,7386,Económica,380.85,89.51
AA6616,GlobalAir,MIA,MAD,2025-01-23,08:00,B737,210,138,3325,Primera,3130.27,534.03
AA1214,GlobalAir,BUE,CDG,2025-06-04,16:30,A380,550,519,2820,Negocios,1647.45,244.87
LA4955,FlyFast,LIM,MIA,2025-06-19,03:00,B787,300,249,6702,Primera,3610.76,678.32
LA6465,FlyFast,CDG,MIA,2025-01-19,06:30,A380,550,491,9775,Económica,302.12,64.19
LA7550,GlobalAir,MAD,LIM,2025-04-17,20:00,B787,300,256,9139,Primera,5271.63,413.17
LA7825,FlyFast,BUE,LIM,2025-01-05,17:00,B737,210,170,2650,Negocios,1046.21,255.47
DL2847,AeroSky,JFK,SCL,2025-12-18,10:00,A380,550,339,2093,Económica,504.08,63.51
DL6087,FlyFast,CDG,BUE,2025-05-07,09:00,A320,180,140,1160,Negocios,803.9,270.6
AA7329,GlobalAir,JFK,FRA,2025-07-18,13:30,B787,300,270,7923,Económica,371.69,55.7
LA1154,GlobalAir,FRA,SCL,2025-06-28,14:00,B737,210,129,1753,Económica,473.8,69.03
IB4436,AirCorp,MAD,FRA,2025-07-13,10:00,B787,300,226,5526,Primera,5413.92,515.46
DL1743,AeroSky,BUE,MIA,2025-02-10,01:00,A320,180,173,4179,Negocios,1639.54,203.58
DL8832,AeroSky,JFK,MAD,2025-05-03,16:30,A380,550,466,7112,Negocios,1995.28,296.98
LA3759,AirCorp,CDG,LIM,2025-11-12,10:00,B737,210,169,3165,Negocios,1249.54,182.85
LA686,AeroSky,CDG,MAD,2025-12-31,11:30,B737,210,161,1163,Primera,7676.74,549.9
LA2558,GlobalAir,CDG,MAD,2025-07-19,20:30,A320,180,176,3526,Primera,7580.68,592.75
IB7505,GlobalAir,CDG,BUE,2025-02-19,23:00,A320,180,140,1728,Primera,3690.58,690.61
DL9992,AirCorp,MAD,BUE,2025-07-14,07:30,B737,210,131,1737,Negocios,1629.1,130.34
AA6764,AirCorp,CDG,MAD,2025-11-04,05:30,A380,550,422,7622,Económica,573.65,78.37
DL1461,AirCorp,JFK,MAD,2025-05-10,19:00,A380,550,436,2553,Primera,3447.8,501.91
DL9698,AirCorp,LIM,MIA,2025-03-19,23:30,B787,300,244,5920,Económica,197.55,89.62
LA4009,AirCorp,FRA,BUE,2025-05-06,23:30,B787,300,291,6631,Económica,238.53,83.76
IB4757,GlobalAir,MAD,BUE,2025-12-13,21:30,A380,550,404,4026,Económica,221.1,54.33
LA100,FlyFast,LIM,FRA,2025-01-01,15:30,B737,210,201,2683,Primera,7133.72,771.11
IB3740,AirCorp,SCL,MIA,2025-12-10,22:00,B787,300,200,9515,Primera,7945.6,675.64
LA5259,AirCorp,MAD,CDG,2025-11-24,19:30,A320,180,143,734,Económica,355.38,58.71
DL3434,AirCorp,LIM,JFK,2025-10-16,20:00,B737,210,156,599,Negocios,2180.38,267.14
IB9053,AeroSky,BUE,JFK,2025-01-06,09:30,B787,300,224,2892,Negocios,2489.11,255.97
IB2494,FlyFast,MIA,CDG,2025-08-08,11:30,B737,210,147,582,Primera,5117.66,322.29
IB8534,GlobalAir,FRA,SCL,2025-12-30,02:00,B787,300,221,8908,Económica,426.71,72.77
DL4474,AeroSky,SCL,MIA,2025-11-22,07:00,B787,300,287,3196,Económica,589.09,96.02
DL8532,AirCorp,FRA,MAD,2025-03-15,11:00,B787,300,283,7916,Primera,7599.54,303.55
LA2589,FlyFast,MIA,BUE,2025-01-11,02:00,B787,300,294,9259,Negocios,2168.36,246.39
AA221,AirCorp,JFK,LIM,2025-03-18,21:00,B737,210,137,2127,Negocios,2333.71,197.0
IB2764,GlobalAir,JFK,MIA,2025-01-22,14:30,B737,210,152,4304,Económica,255.62,87.43
AA2748,AeroSky,FRA,BUE,2025-03-28,15:30,B787,300,204,4516,Negocios,2447.27,190.05
DL1811,AirCorp,MIA,MAD,2025-11-05,14:00,B787,300,274,2859,Económica,353.48,88.29
DL3298,AirCorp,FRA,MAD,2025-09-17,07:00,A320,180,121,2290,Económica,364.43,64.81
DL3495,AeroSky,MIA,SCL,2026-01-01,04:30,A320,180,159,683,Negocios,1918.02,220.86
AA4497,GlobalAir,MIA,BUE,2025-07-05,00:30,A380,550,441,3379,Primera,4429.57,433.51
AA571,FlyFast,SCL,JFK,2025-01-15,13:30,A320,180,171,1194,Económica,545.25,59.07
IB2321,AeroSky,LIM,FRA,2025-07-19,19:00,A320,180,129,806,Económica,538.16,99.84
LA3945,FlyFast,LIM,FRA,2025-12-22,23:30,A320,180,120,4255,Primera,4383.37,786.97
LA1310,AeroSky,MIA,JFK,2025-09-14,14:30,A380,550,360,7785,Económica,224.49,78.17
LA953,AirCorp,SCL,CDG,2025-03-16,13:30,B737,210,175,3718,Económica,528.95,51.71
IB9752,GlobalAir,CDG,LIM,2025-04-08,13:30,B787,300,296,5410,Primera,5824.46,621.77
LA7129,AirCorp,MIA,LIM,2025-02-05,15:00,A320,180,115,2008,Negocios,875.75,220.95
LA8636,GlobalAir,BUE,LIM,2025-03-23,05:00,B787,300,182,5752,Negocios,2420.39,134.85
IB6952,AirCorp,FRA,JFK,2025-05-13,09:30,A380,550,533,2753,Negocios,1703.94,165.27
DL1705,AeroSky,FRA,BUE,2025-07-06,10:00,B787,300,294,5809,Económica,293.3,74.78
IB3060,AeroSky,BUE,JFK,2025-05-03,06:00,B737,210,154,1420,Primera,4529.17,601.41
DL6511,GlobalAir,JFK,CDG,2025-05-05,04:30,A320,180,169,3446,Económica,321.28,93.58
IB6245,AirCorp,JFK,BUE,2025-04-26,00:00,A320,180,132,1433,Negocios,1514.81,234.86
DL1952,FlyFast,MIA,CDG,2025-05-19,17:30,A320,180,166,782,Negocios,1140.93,147.4
IB3048,FlyFast,LIM,SCL,2025-11-03,20:00,B737,210,198,1293,Primera,5126.68,410.82
DL5523,AirCorp,LIM,MAD,2025-12-13,10:30,B787,300,255,5140,Económica,463.97,78.96
AA2146,GlobalAir,BUE,SCL,2025-08-28,00:30,A380,550,473,5971,Primera,5751.48,757.34
AA5983,AirCorp,LIM,CDG,2025-06-24,21:30,A380,550,441,8853,Económica,577.74,76.4
DL970,AeroSky,SCL,MIA,2025-10-14,19:30,B737,210,202,3907,Primera,3910.74,427.86
IB5636,FlyFast,SCL,LIM,2025-12-12,22:30,A380,550,483,4894,Económica,295.57,59.24
IB2410,GlobalAir,SCL,BUE,2025-03-23,22:00,A380,550,411,4541,Económica,216.36,91.65
LA3625,GlobalAir,JFK,BUE,2025-04-08,14:00,A320,180,167,699,Económica,397.86,79.36
AA8308,AeroSky,LIM,JFK,2025-03-01,21:00,A320,180,137,3933,Negocios,2210.67,136.15
IB6727,AeroSky,CDG,JFK,2025-09-06,11:00,B737,210,177,2646,Primera,6122.74,377.31
DL8574,AeroSky,SCL,MIA,2025-04-22,14:30,A320,180,178,3529,Primera,4927.22,767.8
IB1064,AirCorp,LIM,JFK,2025-07-02,10:00,B737,210,137,4237,Primera,7038.87,480.53
DL3464,AirCorp,LIM,SCL,2025-05-22,11:00,B737,210,209,1701,Primera,3471.16,484.17
DL1416,AeroSky,MIA,CDG,2025-05-14,21:30,B787,300,183,8193,Primera,6128.72,538.93
IB4904,AirCorp,FRA,BUE,2025-04-14,07:00,A380,550,543,3257,Negocios,1582.55,286.33
IB2476,AirCorp,MIA,FRA,2025-12-02,14:00,A380,550,506,6638,Negocios,903.98,264.16
IB3465,AirCorp,LIM,BUE,2025-10-25,10:30,B737,210,190,2573,Primera,6213.45,626.75
LA2001,FlyFast,LIM,MAD,2025-09-27,13:00,B737,210,138,2157,Negocios,1516.12,260.48
LA6878,AirCorp,MAD,LIM,2025-06-15,11:00,A380,550,381,9822,Negocios,1704.27,125.02
LA3719,AirCorp,FRA,CDG,2025-02-07,12:00,B787,300,263,3381,Económica,170.64,86.62
DL126,FlyFast,LIM,MAD,2025-05-15,19:30,A380,550,472,6383,Económica,262.75,85.81
AA252,FlyFast,LIM,CDG,2025-01-02,16:00,B737,210,160,3481,Primera,7177.33,352.54
AA202,AeroSky,MIA,BUE,2025-04-18,09:00,B787,300,218,4303,Negocios,1850.61,264.0
AA732,AirCorp,BUE,JFK,2025-10-04,05:00,B787,300,272,4924,Negocios,1238.13,282.87
AA900,AirCorp,FRA,LIM,2025-10-21,12:00,B787,300,188,2099,Primera,3756.2,624.66
DL7516,FlyFast,LIM,SCL,2025-05-17,04:00,B787,300,295,3093,Negocios,1932.47,116.77
AA780,FlyFast,SCL,CDG,2025-03-01,00:30,B737,210,175,966,Económica,157.07,64.92
AA3013,GlobalAir,LIM,CDG,2025-03-26,22:00,B737,210,144,4271,Negocios,1229.52,136.96
IB2275,AirCorp,SCL,BUE,2025-05-07,23:30,A320,180,154,2768,Primera,3365.04,310.2
LA3056,AirCorp,LIM,BUE,2025-02-17,11:00,B737,210,200,3461,Económica,150.16,57.7
LA7271,AeroSky,BUE,LIM,2025-11-01,09:30,B737,210,193,4047,Negocios,2244.81,143.27
IB9771,AeroSky,MAD,LIM,2025-05-17,23:00,A320,180,115,1635,Económica,417.55,71.12
AA1383,FlyFast,FRA,LIM,2025-07-14,14:30,B737,210,153,2078,Negocios,1519.59,295.83
DL1497,FlyFast,MIA,MAD,2025-07-18,19:30,B737,210,151,2339,Económica,522.94,81.38
LA8504,AirCorp,JFK,MAD,2025-08-31,22:30,B787,300,218,9529,Económica,179.7,87.75
IB5868,AeroSky,FRA,BUE,2025-02-17,22:00,B787,300,247,7648,Económica,174.18,85.87
DL9901,AirCorp,LIM,FRA,2025-05-26,21:30,A320,180,129,3908,Primera,4618.92,312.99
IB6253,AirCorp,MIA,SCL,2025-11-01,19:30,A380,550,504,2654,Negocios,1769.02,244.95
DL3571,AirCorp,FRA,JFK,2025-03-10,09:00,B787,300,274,4108,Primera,3828.92,330.93
DL210,AirCorp,MAD,SCL,2025-01-23,21:30,B787,300,281,2326,Económica,586.93,70.14
IB2029,AirCorp,CDG,FRA,2025-12-25,19:30,A380,550,387,8894,Negocios,1899.08,147.19
AA280,GlobalAir,FRA,SCL,2025-01-26,22:00,B787,300,214,6182,Primera,5532.14,749.45
IB4622,AeroSky,JFK,SCL,2025-08-24,14:30,A320,180,112,3225,Económica,475.43,87.8
IB5559,GlobalAir,SCL,FRA,2025-05-16,17:30,A320,180,129,3832,Primera,7956.31,775.07
AA3008,AirCorp,JFK,MIA,2025-05-19,10:30,A320,180,143,4312,Primera,5427.08,531.57
AA2664,FlyFast,CDG,MAD,2025-06-17,21:30,B737,210,132,1591,Negocios,1593.53,256.44
DL911,GlobalAir,FRA,JFK,2025-12-09,19:30,A380,550,528,5492,Primera,4545.28,666.78
AA3802,GlobalAir,BUE,MIA,2025-01-30,02:00,B737,210,177,3193,Económica,385.66,58.03
DL5033,FlyFast,MAD,SCL,2025-11-05,23:30,B787,300,224,6553,Negocios,1622.37,166.52
LA2024,AirCorp,LIM,CDG,2025-05-12,13:30,A380,550,535,7309,Primera,7686.89,719.68
LA8735,AeroSky,SCL,FRA,2025-03-29,08:00,B737,210,135,3753,Primera,4642.67,615.34
IB2593,AeroSky,CDG,LIM,2025-03-12,12:30,B737,210,158,2288,Económica,261.96,85.4
AA4501,AirCorp,MAD,BUE,2025-07-25,03:30,A320,180,163,2470,Negocios,1809.64,255.45
DL8842,FlyFast,CDG,MAD,2025-12-04,07:00,A380,550,512,5264,Económica,490.49,91.59
LA8147,AirCorp,CDG,MIA,2025-08-20,16:00,A320,180,165,4415,Negocios,1151.08,166.99
DL2736,AirCorp,CDG,FRA,2025-12-16,12:00,A320,180,123,2865,Económica,522.37,89.22
IB3397,GlobalAir,SCL,LIM,2025-11-13,06:30,A380,550,525,7854,Primera,3387.96,410.48
LA2833,GlobalAir,SCL,MIA,2025-02-16,12:30,A380,550,454,3554,Económica,290.15,99.14
DL7347,AirCorp,FRA,LIM,2025-02-21,04:00,A320,180,151,1929,Negocios,1219.61,119.1
DL9527,AeroSky,MIA,BUE,2025-08-02,06:30,B787,300,244,4938,Negocios,2195.13,187.25
AA609,FlyFast,SCL,CDG,2025-10-14,16:30,A320,180,127,1980,Negocios,2292.91,179.03
DL9284,FlyFast,CDG,MIA,2025-06-29,00:30,A380,550,499,8071,Negocios,1290.1,144.43
AA6582,AirCorp,SCL,MAD,2025-10-25,16:00,A320,180,168,4484,Primera,3722.96,449.97
